SN,open,high,low,close,change,pct_change,turnover,date
2916,361,361,361,361,-3.18,-0.87,0,20/04/2011
2917,364,364,364,364,-1.18,-0.32,0,19/04/2011
2918,365,365,365,365,-2.08,-0.57,0,18/04/2011
2919,368,368,368,368,-5.66,-1.52,0,17/04/2011
2920,373,373,373,373,7.87,2.15,0,13/04/2011
2921,365,365,365,365,-1.26,-0.34,0,11/04/2011
2922,367,367,367,367,1.18,0.32,0,10/04/2011
2923,365,365,365,365,1.04,0.28,0,07/04/2011
2924,364,364,364,364,-0.02,-0.01,0,06/04/2011
2925,364,364,364,364,-0.57,-0.16,0,05/04/2011
2926,365,365,365,365,-0.27,-0.07,0,04/04/2011
2927,365,365,365,365,6.14,1.71,0,31/03/2011
2928,359,359,359,359,1.07,0.3,0,30/03/2011
2929,358,358,358,358,-6.65,-1.82,0,29/03/2011
2930,365,365,365,365,-7.31,-1.96,0,28/03/2011
2931,372,372,372,372,-4.67,-1.24,0,27/03/2011
2932,376.67,376.67,376.67,376.67,0,0,0,24/03/2011
2933,377.63,377.63,377.63,377.63,0,0,0,23/03/2011
2934,379.32,379.32,379.32,379.32,0,0,0,22/03/2011
2935,379.46,379.46,379.46,379.46,0,0,0,21/03/2011
2936,377.6,377.6,377.6,377.6,0,0,0,20/03/2011
2937,377.51,377.51,377.51,377.51,0,0,0,17/03/2011
2938,378.83,378.83,378.83,378.83,0,0,0,16/03/2011
2939,376.75,376.75,376.75,376.75,0,0,0,15/03/2011
2940,384.18,384.18,384.18,384.18,0,0,0,14/03/2011
2941,388.25,388.25,388.25,388.25,0,0,0,13/03/2011
2942,389.81,389.81,389.81,389.81,0,0,0,10/03/2011
2943,392.71,392.71,392.71,392.71,0,0,0,09/03/2011
2944,394.06,394.06,394.06,394.06,0,0,0,07/03/2011
2945,395.43,395.43,395.43,395.43,0,0,0,03/03/2011
2946,391.22,391.22,391.22,391.22,0,0,0,01/03/2011
2947,391.66,391.66,391.66,391.66,0,0,0,28/02/2011
2948,394.19,394.19,394.19,394.19,0,0,0,27/02/2011
2949,397.46,397.46,397.46,397.46,0,0,0,24/02/2011
2950,398.5,398.5,398.5,398.5,0,0,0,23/02/2011
2951,401.2,401.2,401.2,401.2,0,0,0,22/02/2011
2952,404.32,404.32,404.32,404.32,0,0,0,21/02/2011
2953,405.15,405.15,405.15,405.15,0,0,0,20/02/2011
2954,408.19,408.19,408.19,408.19,0,0,0,17/02/2011
2955,405.44,405.44,405.44,405.44,0,0,0,16/02/2011
2956,404.47,404.47,404.47,404.47,0,0,0,15/02/2011
2957,403.71,403.71,403.71,403.71,0,0,0,14/02/2011
2958,404.14,404.14,404.14,404.14,0,0,0,13/02/2011
2959,405.05,405.05,405.05,405.05,0,0,0,10/02/2011
2960,405.44,405.44,405.44,405.44,0,0,0,09/02/2011
2961,406.96,406.96,406.96,406.96,0,0,0,08/02/2011
2962,408.47,408.47,408.47,408.47,0,0,0,07/02/2011
2963,413.76,413.76,413.76,413.76,0,0,0,06/02/2011
2964,406.84,406.84,406.84,406.84,0,0,0,03/02/2011
2965,407.97,407.97,407.97,407.97,0,0,0,02/02/2011
2966,410.48,410.48,410.48,410.48,0,0,0,01/02/2011
2967,410.57,410.57,410.57,410.57,0,0,0,31/01/2011
2968,410.34,410.34,410.34,410.34,0,0,0,24/01/2011
2969,406.34,406.34,406.34,406.34,0,0,0,23/01/2011
2970,406.9,406.9,406.9,406.9,0,0,0,20/01/2011
2971,404.33,404.33,404.33,404.33,0,0,0,19/01/2011
2972,403.46,403.46,403.46,403.46,0,0,0,18/01/2011
2973,403.71,403.71,403.71,403.71,0,0,0,17/01/2011
2974,403.12,403.12,403.12,403.12,0,0,0,16/01/2011
2975,402.75,402.75,402.75,402.75,0,0,0,13/01/2011
2976,400.2,400.2,400.2,400.2,0,0,0,12/01/2011
2977,400.67,400.67,400.67,400.67,0,0,0,11/01/2011
2978,399.47,399.47,399.47,399.47,0,0,0,10/01/2011
2979,398.26,398.26,398.26,398.26,0,0,0,09/01/2011
2980,400.43,400.43,400.43,400.43,0,0,0,06/01/2011
2981,400.76,400.76,400.76,400.76,0,0,0,05/01/2011
2982,399.59,399.59,399.59,399.59,0,0,0,04/01/2011
2983,398.01,398.01,398.01,398.01,0,0,0,03/01/2011
2984,400.62,400.62,400.62,400.62,0,0,0,02/01/2011
2985,404.06,404.06,404.06,404.06,0,0,0,29/12/2010
2986,404.18,404.18,404.18,404.18,0,0,0,28/12/2010
2987,407.72,407.72,407.72,407.72,0,0,0,27/12/2010
2988,406.86,406.86,406.86,406.86,0,0,0,26/12/2010
2989,399.55,399.55,399.55,399.55,0,0,0,23/12/2010
2990,394.84,394.84,394.84,394.84,0,0,0,22/12/2010
2991,391.35,391.35,391.35,391.35,0,0,0,20/12/2010
2992,390.98,390.98,390.98,390.98,0,0,0,19/12/2010
2993,392.04,392.04,392.04,392.04,0,0,0,16/12/2010
2994,394.17,394.17,394.17,394.17,0,0,0,15/12/2010
2995,392.78,392.78,392.78,392.78,0,0,0,14/12/2010
2996,396.3,396.3,396.3,396.3,0,0,0,13/12/2010
2997,395.61,395.61,395.61,395.61,0,0,0,12/12/2010
2998,398.88,398.88,398.88,398.88,0,0,0,09/12/2010
2999,400.78,400.78,400.78,400.78,0,0,0,08/12/2010
3000,401.77,401.77,401.77,401.77,0,0,0,07/12/2010
3001,403.56,403.56,403.56,403.56,0,0,0,06/12/2010
3002,407.86,407.86,407.86,407.86,0,0,0,05/12/2010
3003,408.89,408.89,408.89,408.89,0,0,0,02/12/2010
3004,412.06,412.06,412.06,412.06,0,0,0,01/12/2010
3005,413.65,413.65,413.65,413.65,0,0,0,30/11/2010
3006,415.53,415.53,415.53,415.53,0,0,0,29/11/2010
3007,417.74,417.74,417.74,417.74,0,0,0,28/11/2010
3008,418.35,418.35,418.35,418.35,0,0,0,25/11/2010
3009,419.07,419.07,419.07,419.07,0,0,0,24/11/2010
3010,419.3,419.3,419.3,419.3,0,0,0,23/11/2010
3011,419.81,419.81,419.81,419.81,0,0,0,22/11/2010
3012,423.35,423.35,423.35,423.35,0,0,0,21/11/2010
3013,425.64,425.64,425.64,425.64,0,0,0,18/11/2010
3014,424.17,424.17,424.17,424.17,0,0,0,16/11/2010
3015,423.64,423.64,423.64,423.64,0,0,0,15/11/2010
3016,425.01,425.01,425.01,425.01,0,0,0,14/11/2010
3017,424.9,424.9,424.9,424.9,0,0,0,11/11/2010
3018,423.69,423.69,423.69,423.69,0,0,0,10/11/2010
3019,423.85,423.85,423.85,423.85,0,0,0,09/11/2010
3020,424.96,424.96,424.96,424.96,0,0,0,04/11/2010
3021,423.19,423.19,423.19,423.19,0,0,0,03/11/2010
3022,421.55,421.55,421.55,421.55,0,0,0,02/11/2010
3023,424.9,424.9,424.9,424.9,0,0,0,01/11/2010
3024,423.87,423.87,423.87,423.87,0,0,0,31/10/2010
3025,424.86,424.86,424.86,424.86,0,0,0,28/10/2010
3026,422.47,422.47,422.47,422.47,0,0,0,27/10/2010
3027,425.04,425.04,425.04,425.04,0,0,0,26/10/2010
3028,426.48,426.48,426.48,426.48,0,0,0,25/10/2010
3029,425.57,425.57,425.57,425.57,0,0,0,24/10/2010
3030,420.54,420.54,420.54,420.54,0,0,0,21/10/2010
3031,421.49,421.49,421.49,421.49,0,0,0,20/10/2010
3032,420.3,420.3,420.3,420.3,0,0,0,13/10/2010
3033,420.44,420.44,420.44,420.44,0,0,0,12/10/2010
3034,418.16,418.16,418.16,418.16,0,0,0,11/10/2010
3035,416.86,416.86,416.86,416.86,0,0,0,10/10/2010
3036,411.82,411.82,411.82,411.82,0,0,0,07/10/2010
3037,406.49,406.49,406.49,406.49,0,0,0,06/10/2010
3038,404.49,404.49,404.49,404.49,0,0,0,05/10/2010
3039,403.7,403.7,403.7,403.7,0,0,0,04/10/2010
3040,402.15,402.15,402.15,402.15,0,0,0,03/10/2010
3041,402.54,402.54,402.54,402.54,0,0,0,30/09/2010
3042,402.77,402.77,402.77,402.77,0,0,0,29/09/2010
3043,403.54,403.54,403.54,403.54,0,0,0,28/09/2010
3044,405.45,405.45,405.45,405.45,0,0,0,27/09/2010
3045,405.73,405.73,405.73,405.73,0,0,0,26/09/2010
3046,404.41,404.41,404.41,404.41,0,0,0,23/09/2010
3047,403.95,403.95,403.95,403.95,0,0,0,21/09/2010
3048,400.38,400.38,400.38,400.38,0,0,0,20/09/2010
3049,402.25,402.25,402.25,402.25,0,0,0,19/09/2010
3050,404.08,404.08,404.08,404.08,0,0,0,16/09/2010
3051,407.2,407.2,407.2,407.2,0,0,0,15/09/2010
3052,410.29,410.29,410.29,410.29,0,0,0,14/09/2010
3053,410.65,410.65,410.65,410.65,0,0,0,13/09/2010
3054,413.32,413.32,413.32,413.32,0,0,0,12/09/2010
3055,414.36,414.36,414.36,414.36,0,0,0,09/09/2010
3056,420.25,420.25,420.25,420.25,0,0,0,08/09/2010
3057,416.26,416.26,416.26,416.26,0,0,0,07/09/2010
3058,412.32,412.32,412.32,412.32,0,0,0,06/09/2010
3059,408.64,408.64,408.64,408.64,0,0,0,05/09/2010
3060,420.41,420.41,420.41,420.41,0,0,0,02/09/2010
3061,421.16,421.16,421.16,421.16,0,0,0,31/08/2010
3062,426.74,426.74,426.74,426.74,0,0,0,30/08/2010
3063,429.01,429.01,429.01,429.01,0,0,0,29/08/2010
3064,432.74,432.74,432.74,432.74,0,0,0,26/08/2010
3065,432.39,432.39,432.39,432.39,0,0,0,23/08/2010
3066,431.15,431.15,431.15,431.15,0,0,0,22/08/2010
3067,442.05,442.05,442.05,442.05,0,0,0,19/08/2010
3068,442.74,442.74,442.74,442.74,0,0,0,18/08/2010
3069,447.17,447.17,447.17,447.17,0,0,0,17/08/2010
3070,453.4,453.4,453.4,453.4,0,0,0,16/08/2010
3071,454.24,454.24,454.24,454.24,0,0,0,15/08/2010
3072,454.68,454.68,454.68,454.68,0,0,0,12/08/2010
3073,456.17,456.17,456.17,456.17,0,0,0,11/08/2010
3074,455.71,455.71,455.71,455.71,0,0,0,10/08/2010
3075,457.36,457.36,457.36,457.36,0,0,0,09/08/2010
3076,460.22,460.22,460.22,460.22,0,0,0,08/08/2010
3077,458.86,458.86,458.86,458.86,0,0,0,05/08/2010
3078,460.89,460.89,460.89,460.89,0,0,0,04/08/2010
3079,460.02,460.02,460.02,460.02,0,0,0,03/08/2010
3080,460.2,460.2,460.2,460.2,0,0,0,02/08/2010
3081,462.48,462.48,462.48,462.48,0,0,0,01/08/2010
3082,461.63,461.63,461.63,461.63,0,0,0,29/07/2010
3083,459.79,459.79,459.79,459.79,0,0,0,28/07/2010
3084,460.55,460.55,460.55,460.55,0,0,0,27/07/2010
3085,461.65,461.65,461.65,461.65,0,0,0,26/07/2010
3086,463.96,463.96,463.96,463.96,0,0,0,25/07/2010
3087,469.34,469.34,469.34,469.34,0,0,0,22/07/2010
3088,471.14,471.14,471.14,471.14,0,0,0,21/07/2010
3089,468.86,468.86,468.86,468.86,0,0,0,20/07/2010
3090,466.3,466.3,466.3,466.3,0,0,0,19/07/2010
3091,468.18,468.18,468.18,468.18,0,0,0,18/07/2010
3092,477.73,477.73,477.73,477.73,0,0,0,15/07/2010
3093,467.1,467.1,467.1,467.1,0,0,0,14/07/2010
3094,464.54,464.54,464.54,464.54,0,0,0,13/07/2010
3095,461.62,461.62,461.62,461.62,0,0,0,12/07/2010
3096,457.78,457.78,457.78,457.78,0,0,0,11/07/2010
3097,459.52,459.52,459.52,459.52,0,0,0,08/07/2010
3098,461.87,461.87,461.87,461.87,0,0,0,07/07/2010
3099,463.24,463.24,463.24,463.24,0,0,0,06/07/2010
3100,460.7,460.7,460.7,460.7,0,0,0,05/07/2010
3101,464.69,464.69,464.69,464.69,0,0,0,04/07/2010
3102,470.1,470.1,470.1,470.1,0,0,0,01/07/2010
3103,455.75,455.75,455.75,455.75,0,0,0,30/06/2010
3104,455.69,455.69,455.69,455.69,0,0,0,29/06/2010
3105,459.79,459.79,459.79,459.79,0,0,0,28/06/2010
3106,463.51,463.51,463.51,463.51,0,0,0,24/06/2010
3107,467.6,467.6,467.6,467.6,0,0,0,23/06/2010
3108,470.72,470.72,470.72,470.72,0,0,0,22/06/2010
3109,468.61,468.61,468.61,468.61,0,0,0,21/06/2010
3110,474.99,474.99,474.99,474.99,0,0,0,20/06/2010
3111,474.63,474.63,474.63,474.63,0,0,0,17/06/2010
3112,475.15,475.15,475.15,475.15,0,0,0,16/06/2010
3113,476,476,476,476,0,0,0,15/06/2010
3114,476.69,476.69,476.69,476.69,0,0,0,14/06/2010
3115,482.12,482.12,482.12,482.12,0,0,0,13/06/2010
3116,484.78,484.78,484.78,484.78,0,0,0,10/06/2010
3117,486.6,486.6,486.6,486.6,0,0,0,09/06/2010
3118,482.76,482.76,482.76,482.76,0,0,0,08/06/2010
3119,478.49,478.49,478.49,478.49,0,0,0,07/06/2010
3120,478.29,478.29,478.29,478.29,0,0,0,06/06/2010
3121,481.69,481.69,481.69,481.69,0,0,0,03/06/2010
3122,480.48,480.48,480.48,480.48,0,0,0,02/06/2010
3123,479.98,479.98,479.98,479.98,0,0,0,01/06/2010
3124,490.08,490.08,490.08,490.08,0,0,0,31/05/2010
3125,506.35,506.35,506.35,506.35,0,0,0,30/05/2010
3126,478.97,478.97,478.97,478.97,0,0,0,26/05/2010
3127,482.44,482.44,482.44,482.44,0,0,0,25/05/2010
3128,462.63,462.63,462.63,462.63,0,0,0,24/05/2010
3129,462.57,462.57,462.57,462.57,0,0,0,23/05/2010
3130,461.94,461.94,461.94,461.94,0,0,0,20/05/2010
3131,453.84,453.84,453.84,453.84,0,0,0,19/05/2010
3132,448.29,448.29,448.29,448.29,0,0,0,18/05/2010
3133,440.34,440.34,440.34,440.34,0,0,0,17/05/2010
3134,440.49,440.49,440.49,440.49,0,0,0,16/05/2010
3135,456.04,456.04,456.04,456.04,0,0,0,13/05/2010
3136,448.98,448.98,448.98,448.98,0,0,0,12/05/2010
3137,429.59,429.59,429.59,429.59,0,0,0,11/05/2010
3138,418.77,418.77,418.77,418.77,0,0,0,10/05/2010
3139,413.98,413.98,413.98,413.98,0,0,0,09/05/2010
3140,419.03,419.03,419.03,419.03,0,0,0,29/04/2010
3141,405.45,405.45,405.45,405.45,0,0,0,28/04/2010
3142,408.19,408.19,408.19,408.19,0,0,0,27/04/2010
3143,415.47,415.47,415.47,415.47,0,0,0,26/04/2010
3144,423.41,423.41,423.41,423.41,0,0,0,25/04/2010
3145,426.57,426.57,426.57,426.57,0,0,0,22/04/2010
3146,426.42,426.42,426.42,426.42,0,0,0,21/04/2010
3147,438.64,438.64,438.64,438.64,0,0,0,20/04/2010
3148,441.98,441.98,441.98,441.98,0,0,0,19/04/2010
3149,446.05,446.05,446.05,446.05,0,0,0,18/04/2010
3150,449.38,449.38,449.38,449.38,0,0,0,15/04/2010
3151,443.54,443.54,443.54,443.54,0,0,0,13/04/2010
3152,443.66,443.66,443.66,443.66,0,0,0,12/04/2010
3153,443.54,443.54,443.54,443.54,0,0,0,11/04/2010
3154,446.03,446.03,446.03,446.03,0,0,0,08/04/2010
3155,443.89,443.89,443.89,443.89,0,0,0,07/04/2010
3156,449.27,449.27,449.27,449.27,0,0,0,06/04/2010
3157,455.08,455.08,455.08,455.08,0,0,0,05/04/2010
3158,458.13,458.13,458.13,458.13,0,0,0,04/04/2010
3159,452.46,452.46,452.46,452.46,0,0,0,01/04/2010
3160,443.17,443.17,443.17,443.17,0,0,0,31/03/2010
3161,443.97,443.97,443.97,443.97,0,0,0,30/03/2010
3162,454.54,454.54,454.54,454.54,0,0,0,29/03/2010
3163,463.1,463.1,463.1,463.1,0,0,0,28/03/2010
3164,466.09,466.09,466.09,466.09,0,0,0,25/03/2010
3165,468.86,468.86,468.86,468.86,0,0,0,23/03/2010
3166,472.82,472.82,472.82,472.82,0,0,0,22/03/2010
3167,475.61,475.61,475.61,475.61,0,0,0,18/03/2010
3168,478.17,478.17,478.17,478.17,0,0,0,17/03/2010
3169,480.49,480.49,480.49,480.49,0,0,0,16/03/2010
3170,481.19,481.19,481.19,481.19,0,0,0,14/03/2010
3171,486.14,486.14,486.14,486.14,0,0,0,11/03/2010
3172,489.42,489.42,489.42,489.42,0,0,0,10/03/2010
3173,500.71,500.71,500.71,500.71,0,0,0,09/03/2010
3174,504.27,504.27,504.27,504.27,0,0,0,07/03/2010
3175,508.26,508.26,508.26,508.26,0,0,0,04/03/2010
3176,517,517,517,517,0,0,0,03/03/2010
3177,502.81,502.81,502.81,502.81,0,0,0,02/03/2010
3178,497.96,497.96,497.96,497.96,0,0,0,01/03/2010
3179,485.14,485.14,485.14,485.14,0,0,0,18/02/2010
3180,485.82,485.82,485.82,485.82,0,0,0,17/02/2010
3181,486.82,486.82,486.82,486.82,0,0,0,16/02/2010
3182,492.62,492.62,492.62,492.62,0,0,0,15/02/2010
3183,497.24,497.24,497.24,497.24,0,0,0,11/02/2010
3184,492.88,492.88,492.88,492.88,0,0,0,10/02/2010
3185,477.67,477.67,477.67,477.67,0,0,0,09/02/2010
3186,489.4,489.4,489.4,489.4,0,0,0,08/02/2010
3187,496.27,496.27,496.27,496.27,0,0,0,07/02/2010
3188,501.18,501.18,501.18,501.18,0,0,0,04/02/2010
3189,503.56,503.56,503.56,503.56,0,0,0,03/02/2010
3190,507.02,507.02,507.02,507.02,0,0,0,02/02/2010
3191,510.1,510.1,510.1,510.1,0,0,0,01/02/2010
3192,512.34,512.34,512.34,512.34,0,0,0,31/01/2010
3193,515.24,515.24,515.24,515.24,0,0,0,28/01/2010
3194,511.7,511.7,511.7,511.7,0,0,0,27/01/2010
3195,513.71,513.71,513.71,513.71,0,0,0,26/01/2010
3196,516.79,516.79,516.79,516.79,0,0,0,25/01/2010
3197,516.77,516.77,516.77,516.77,0,0,0,24/01/2010
3198,518.11,518.11,518.11,518.11,0,0,0,21/01/2010
3199,520.19,520.19,520.19,520.19,0,0,0,20/01/2010
3200,522.05,522.05,522.05,522.05,0,0,0,19/01/2010
3201,524.61,524.61,524.61,524.61,0,0,0,18/01/2010
3202,527.22,527.22,527.22,527.22,0,0,0,17/01/2010
3203,530.96,530.96,530.96,530.96,0,0,0,14/01/2010
3204,530.81,530.81,530.81,530.81,0,0,0,13/01/2010
3205,532.26,532.26,532.26,532.26,0,0,0,12/01/2010
3206,534.34,534.34,534.34,534.34,0,0,0,11/01/2010
3207,535.41,535.41,535.41,535.41,0,0,0,10/01/2010
3208,535.81,535.81,535.81,535.81,0,0,0,07/01/2010
3209,536.63,536.63,536.63,536.63,0,0,0,06/01/2010
3210,536.18,536.18,536.18,536.18,0,0,0,05/01/2010
3211,543.2,543.2,543.2,543.2,0,0,0,04/01/2010
3212,546.88,546.88,546.88,546.88,0,0,0,03/01/2010
3213,548.11,548.11,548.11,548.11,0,0,0,31/12/2009
3214,546.94,546.94,546.94,546.94,0,0,0,29/12/2009
3215,545.69,545.69,545.69,545.69,0,0,0,28/12/2009
3216,545.27,545.27,545.27,545.27,0,0,0,27/12/2009
3217,545.66,545.66,545.66,545.66,0,0,0,24/12/2009
3218,542.21,542.21,542.21,542.21,0,0,0,23/12/2009
3219,541.86,541.86,541.86,541.86,0,0,0,22/12/2009
3220,536.7,536.7,536.7,536.7,0,0,0,21/12/2009
3221,538.68,538.68,538.68,538.68,0,0,0,20/12/2009
3222,539.44,539.44,539.44,539.44,0,0,0,17/12/2009
3223,542.1,542.1,542.1,542.1,0,0,0,16/12/2009
3224,548.61,548.61,548.61,548.61,0,0,0,15/12/2009
3225,554.54,554.54,554.54,554.54,0,0,0,14/12/2009
3226,553.4,553.4,553.4,553.4,0,0,0,13/12/2009
3227,545.79,545.79,545.79,545.79,0,0,0,10/12/2009
3228,537.57,537.57,537.57,537.57,0,0,0,09/12/2009
3229,530.22,530.22,530.22,530.22,0,0,0,08/12/2009
3230,524.18,524.18,524.18,524.18,0,0,0,07/12/2009
3231,519.16,519.16,519.16,519.16,0,0,0,06/12/2009
3232,517.45,517.45,517.45,517.45,0,0,0,03/12/2009
3233,521.77,521.77,521.77,521.77,0,0,0,01/12/2009
3234,528.83,528.83,528.83,528.83,0,0,0,30/11/2009
3235,534.32,534.32,534.32,534.32,0,0,0,26/11/2009
3236,540.74,540.74,540.74,540.74,0,0,0,25/11/2009
3237,543.01,543.01,543.01,543.01,0,0,0,24/11/2009
3238,548.9,548.9,548.9,548.9,0,0,0,23/11/2009
3239,562.11,562.11,562.11,562.11,0,0,0,22/11/2009
3240,563.01,563.01,563.01,563.01,0,0,0,19/11/2009
3241,562.22,562.22,562.22,562.22,0,0,0,18/11/2009
3242,564.61,564.61,564.61,564.61,0,0,0,17/11/2009
3243,560.56,560.56,560.56,560.56,0,0,0,16/11/2009
3244,566.94,566.94,566.94,566.94,0,0,0,15/11/2009
3245,565.86,565.86,565.86,565.86,0,0,0,12/11/2009
3246,576.8,576.8,576.8,576.8,0,0,0,11/11/2009
3247,580.23,580.23,580.23,580.23,0,0,0,10/11/2009
3248,583.1,583.1,583.1,583.1,0,0,0,09/11/2009
3249,587.41,587.41,587.41,587.41,0,0,0,08/11/2009
3250,584.64,584.64,584.64,584.64,0,0,0,05/11/2009
3251,581.6,581.6,581.6,581.6,0,0,0,04/11/2009
3252,571.58,571.58,571.58,571.58,0,0,0,03/11/2009
3253,567.27,567.27,567.27,567.27,0,0,0,02/11/2009
3254,567.06,567.06,567.06,567.06,0,0,0,01/11/2009
3255,579.58,579.58,579.58,579.58,0,0,0,29/10/2009
3256,585.04,585.04,585.04,585.04,0,0,0,28/10/2009
3257,591.76,591.76,591.76,591.76,0,0,0,27/10/2009
3258,595.33,595.33,595.33,595.33,0,0,0,26/10/2009
3259,599.22,599.22,599.22,599.22,0,0,0,25/10/2009
3260,601.16,601.16,601.16,601.16,0,0,0,22/10/2009
3261,601.21,601.21,601.21,601.21,0,0,0,21/10/2009
3262,609.55,609.55,609.55,609.55,0,0,0,15/10/2009
3263,599.5,599.5,599.5,599.5,0,0,0,14/10/2009
3264,599.45,599.45,599.45,599.45,0,0,0,13/10/2009
3265,598.52,598.52,598.52,598.52,0,0,0,12/10/2009
3266,600.19,600.19,600.19,600.19,0,0,0,11/10/2009
3267,602.98,602.98,602.98,602.98,0,0,0,08/10/2009
3268,606.98,606.98,606.98,606.98,0,0,0,07/10/2009
3269,613.18,613.18,613.18,613.18,0,0,0,06/10/2009
3270,636.87,636.87,636.87,636.87,0,0,0,05/10/2009
3271,633.27,633.27,633.27,633.27,0,0,0,04/10/2009
3272,630.55,630.55,630.55,630.55,0,0,0,24/09/2009
3273,630.45,630.45,630.45,630.45,0,0,0,23/09/2009
3274,632.7,632.7,632.7,632.7,0,0,0,22/09/2009
3275,626.92,626.92,626.92,626.92,0,0,0,20/09/2009
3276,627.97,627.97,627.97,627.97,0,0,0,17/09/2009
3277,629.6,629.6,629.6,629.6,0,0,0,16/09/2009
3278,629.88,629.88,629.88,629.88,0,0,0,15/09/2009
3279,628.44,628.44,628.44,628.44,0,0,0,14/09/2009
3280,617.34,617.34,617.34,617.34,0,0,0,13/09/2009
3281,614.42,614.42,614.42,614.42,0,0,0,10/09/2009
3282,620.39,620.39,620.39,620.39,0,0,0,09/09/2009
3283,630.11,630.11,630.11,630.11,0,0,0,08/09/2009
3284,656.54,656.54,656.54,656.54,0,0,0,07/09/2009
3285,662.57,662.57,662.57,662.57,0,0,0,06/09/2009
3286,660.4,660.4,660.4,660.4,0,0,0,02/09/2009
3287,654.73,654.73,654.73,654.73,0,0,0,01/09/2009
3288,660.84,660.84,660.84,660.84,0,0,0,31/08/2009
3289,671.15,671.15,671.15,671.15,0,0,0,30/08/2009
3290,681.54,681.54,681.54,681.54,0,0,0,27/08/2009
3291,682.68,682.68,682.68,682.68,0,0,0,26/08/2009
3292,678.32,678.32,678.32,678.32,0,0,0,25/08/2009
3293,692.55,692.55,692.55,692.55,0,0,0,24/08/2009
3294,702.05,702.05,702.05,702.05,0,0,0,23/08/2009
3295,709.82,709.82,709.82,709.82,0,0,0,20/08/2009
3296,714.4,714.4,714.4,714.4,0,0,0,19/08/2009
3297,715.35,715.35,715.35,715.35,0,0,0,18/08/2009
3298,715.8,715.8,715.8,715.8,0,0,0,17/08/2009
3299,721.95,721.95,721.95,721.95,0,0,0,16/08/2009
3300,717.2,717.2,717.2,717.2,0,0,0,12/08/2009
3301,690.22,690.22,690.22,690.22,0,0,0,11/08/2009
3302,690.32,690.32,690.32,690.32,0,0,0,10/08/2009
3303,693.64,693.64,693.64,693.64,0,0,0,09/08/2009
3304,699.55,699.55,699.55,699.55,0,0,0,04/08/2009
3305,700.16,700.16,700.16,700.16,0,0,0,03/08/2009
3306,704.74,704.74,704.74,704.74,0,0,0,02/08/2009
3307,715.94,715.94,715.94,715.94,0,0,0,30/07/2009
3308,720.72,720.72,720.72,720.72,0,0,0,29/07/2009
3309,729.05,729.05,729.05,729.05,0,0,0,28/07/2009
3310,730.64,730.64,730.64,730.64,0,0,0,27/07/2009
3311,708.11,708.11,708.11,708.11,0,0,0,26/07/2009
3312,737.84,737.84,737.84,737.84,0,0,0,23/07/2009
3313,738.29,738.29,738.29,738.29,0,0,0,21/07/2009
3314,739.02,739.02,739.02,739.02,0,0,0,20/07/2009
3315,734.53,734.53,734.53,734.53,0,0,0,19/07/2009
3316,735.87,735.87,735.87,735.87,0,0,0,16/07/2009
3317,749.11,749.11,749.11,749.11,0,0,0,15/07/2009
3318,743.69,743.69,743.69,743.69,0,0,0,14/07/2009
3319,717.46,717.46,717.46,717.46,0,0,0,13/07/2009
3320,711.06,711.06,711.06,711.06,0,0,0,12/07/2009
3321,702.88,702.88,702.88,702.88,0,0,0,09/07/2009
3322,696.16,696.16,696.16,696.16,0,0,0,08/07/2009
3323,685.49,685.49,685.49,685.49,0,0,0,07/07/2009
3324,676.14,676.14,676.14,676.14,0,0,0,06/07/2009
3325,672.82,672.82,672.82,672.82,0,0,0,05/07/2009
3326,667.43,667.43,667.43,667.43,0,0,0,02/07/2009
3327,661.78,661.78,661.78,661.78,0,0,0,01/07/2009
3328,662.05,662.05,662.05,662.05,0,0,0,30/06/2009
3329,663.96,663.96,663.96,663.96,0,0,0,29/06/2009
3330,666.35,666.35,666.35,666.35,0,0,0,28/06/2009
3331,670.66,670.66,670.66,670.66,0,0,0,25/06/2009
3332,670.5,670.5,670.5,670.5,0,0,0,24/06/2009
3333,671.47,671.47,671.47,671.47,0,0,0,23/06/2009
3334,678.52,678.52,678.52,678.52,0,0,0,22/06/2009
3335,679.23,679.23,679.23,679.23,0,0,0,21/06/2009
3336,683.71,683.71,683.71,683.71,0,0,0,18/06/2009
3337,682.8,682.8,682.8,682.8,0,0,0,17/06/2009
3338,681.83,681.83,681.83,681.83,0,0,0,16/06/2009
3339,676.42,676.42,676.42,676.42,0,0,0,15/06/2009
3340,678.74,678.74,678.74,678.74,0,0,0,14/06/2009
3341,684.39,684.39,684.39,684.39,0,0,0,11/06/2009
3342,686.07,686.07,686.07,686.07,0,0,0,10/06/2009
3343,685.66,685.66,685.66,685.66,0,0,0,09/06/2009
3344,679.73,679.73,679.73,679.73,0,0,0,08/06/2009
3345,687.15,687.15,687.15,687.15,0,0,0,07/06/2009
3346,698.9,698.9,698.9,698.9,0,0,0,04/06/2009
3347,699.66,699.66,699.66,699.66,0,0,0,03/06/2009
3348,703.8,703.8,703.8,703.8,0,0,0,02/06/2009
3349,700.04,700.04,700.04,700.04,0,0,0,01/06/2009
3350,707.89,707.89,707.89,707.89,0,0,0,31/05/2009
3351,718.62,718.62,718.62,718.62,0,0,0,28/05/2009
3352,739.89,739.89,739.89,739.89,0,0,0,27/05/2009
3353,714.72,714.72,714.72,714.72,0,0,0,26/05/2009
